综合频道,#genre#
广东卫视,http://110.72.72.90:808/hls/11/index.m3u8
广东卫视,http://111.225.95.144:8800/hls/49/index.m3u8
广东卫视,http://111.225.95.230:8800/hls/49/index.m3u8
广西卫视,http://60.220.167.177:8085/rtp/226.0.2.231:9760
广西卫视,http://111.225.95.230:8800/hls/50/index.m3u8
广西卫视,http://110.72.72.90:808/hls/9/index.m3u8
广西卫视,http://112.66.142.147:8888/rtp/239.253.64.45:5140
广西卫视,http://110.72.79.123:808/hls/9/index.m3u8
广西卫视,http://60.220.167.177:8085/rtp/226.0.2.46:8280
广西卫视,http://111.225.95.144:8800/hls/50/index.m3u8
广西卫视,http://125.83.127.67:5555/rtp/235.254.198.38:1428
旅游卫视,http://110.72.72.90:808/hls/1/index.m3u8
旅游卫视,http://110.72.79.123:808/hls/1/index.m3u8
旅游卫视,http://125.83.127.67:5555/rtp/235.254.198.44:1452
旅游卫视,http://112.66.142.147:8888/rtp/239.253.64.5:5140
星空卫视,http://110.72.72.90:808/hls/226879611/index.m3u8
星空卫视,http://110.72.79.123:808/hls/226879611/index.m3u8
江苏卫视,http://60.220.167.177:8085/rtp/226.0.2.38:8216
江苏卫视,http://60.220.167.177:8085/rtp/226.0.2.176:9320
江苏卫视,http://111.225.95.230:8800/hls/32/index.m3u8
江苏卫视,http://111.225.95.144:8800/hls/32/index.m3u8
江苏卫视,http://125.83.127.67:5555/rtp/235.254.198.19:1352
江苏卫视,http://110.72.72.90:808/hls/30/index.m3u8
江苏卫视,http://110.72.79.123:808/hls/30/index.m3u8
江苏卫视,http://112.66.142.147:8888/rtp/239.253.64.202:5140
江苏卫视,http://112.66.142.147:8888/rtp/239.253.64.27:5140
江苏卫视超,http://125.83.127.67:5555/rtp/235.254.198.64:1532
江西卫视,http://110.72.72.90:808/hls/41/index.m3u8
江西卫视,http://112.66.142.147:8888/rtp/239.253.64.56:5140
江西卫视,http://111.225.95.144:8800/hls/42/index.m3u8
江西卫视,http://111.225.95.230:8800/hls/42/index.m3u8
江西卫视,http://125.83.127.67:5555/rtp/235.254.198.29:1392
江西卫视,http://110.72.79.123:808/hls/41/index.m3u8
江西卫视,http://60.220.167.177:8085/rtp/226.0.2.54:8344
江西卫视,http://112.66.142.147:8888/rtp/239.253.64.34:5140
江西卫视,http://60.220.167.177:8085/rtp/226.0.2.198:9496
河北卫视,http://125.83.127.67:5555/rtp/235.254.198.184:7980
河北卫视,http://60.220.167.177:8085/rtp/226.0.2.178:9336
河北卫视,http://112.66.142.147:8888/rtp/239.253.64.210:5140
河北卫视,http://125.83.127.67:5555/rtp/235.254.198.128:1788
河北卫视,http://110.72.72.90:808/hls/51/index.m3u8
河北卫视,http://112.66.142.147:8888/rtp/239.253.64.39:5140
河北卫视,http://111.225.95.230:8800/hls/17/index.m3u8
河北卫视,http://111.225.95.144:8800/hls/17/index.m3u8
河北卫视,http://110.72.79.123:808/hls/51/index.m3u8
河北卫视,http://60.220.167.177:8085/rtp/226.0.2.65:8432
河南卫视,http://60.220.167.177:8085/rtp/226.0.2.195:9472
河南卫视,http://61.53.133.120:808/hls/31/index.m3u8
河南卫视,http://111.225.95.144:8800/hls/39/index.m3u8
河南卫视,http://110.72.72.90:808/hls/49/index.m3u8
河南卫视,http://111.225.95.230:8800/hls/39/index.m3u8
河南卫视,http://110.72.79.123:808/hls/49/index.m3u8
河南卫视,http://125.83.127.67:5555/rtp/235.254.198.26:1380
河南卫视,http://61.53.133.120:808/hls/32/index.m3u8
河南卫视,http://60.220.167.177:8085/rtp/226.0.2.52:8328
河南卫视,http://112.66.142.147:8888/rtp/239.253.64.38:5140
海南卫视,http://60.220.167.177:8085/rtp/226.0.2.61:8400
海南卫视,http://60.220.167.177:8085/rtp/226.0.2.212:9608
海南卫视,http://112.66.142.147:8888/rtp/239.253.64.253:5140
海峡卫视,http://110.72.72.90:808/hls/590478925/index.m3u8
海峡卫视,http://110.72.79.123:808/hls/590478925/index.m3u8
深圳卫视,http://112.66.142.147:8888/rtp/239.253.64.203:5140
深圳卫视,http://111.225.95.230:8800/hls/44/index.m3u8
深圳卫视,http://110.72.72.90:808/hls/1033/index.m3u8
深圳卫视,http://125.83.127.67:5555/rtp/235.254.198.71:1560
深圳卫视,http://110.72.79.123:808/hls/1033/index.m3u8
深圳卫视,http://60.220.167.177:8085/rtp/226.0.2.147:9088
深圳卫视,http://112.66.142.147:8888/rtp/239.253.64.145:5140
深圳卫视,http://125.83.127.67:5555/rtp/235.254.198.31:1400
深圳卫视,http://60.220.167.177:8085/rtp/226.0.2.47:8288
深圳卫视,http://111.225.95.144:8800/hls/44/index.m3u8
湖北卫视,http://60.220.167.177:8085/rtp/226.0.2.49:8304
湖北卫视,http://112.66.142.147:8888/rtp/239.253.64.33:5140
湖北卫视,http://112.66.142.147:8888/rtp/239.253.64.207:5140
湖北卫视,http://60.220.167.177:8085/rtp/226.0.2.150:9112
湖北卫视,http://125.83.127.67:5555/rtp/235.254.198.32:1404
湖北卫视,http://125.83.127.67:5555/rtp/235.254.198.72:1564
湖北卫视,http://111.225.95.144:8800/hls/45/index.m3u8
湖北卫视,http://110.72.79.123:808/hls/27/index.m3u8
湖北卫视,http://111.225.95.230:8800/hls/45/index.m3u8
湖北卫视,http://110.72.72.90:808/hls/27/index.m3u8
湖南卫视,http://125.83.127.67:5555/rtp/235.254.198.17:1344
湖南卫视,http://112.66.142.147:8888/rtp/239.253.64.114:5140
湖南卫视,http://112.66.142.147:8888/rtp/239.253.64.32:5140
湖南卫视,http://110.72.79.123:808/hls/25/index.m3u8
湖南卫视,http://60.220.167.177:8085/rtp/226.0.2.143:9056
湖南卫视,http://110.72.72.90:808/hls/25/index.m3u8
湖南卫视,http://111.225.95.144:8800/hls/30/index.m3u8
湖南卫视,http://60.220.167.177:8085/rtp/226.0.2.33:8176
湖南卫视,http://111.225.95.230:8800/hls/30/index.m3u8
湖南卫视超,http://125.83.127.67:5555/rtp/235.254.198.62:1524
甘肃卫视,http://110.72.72.90:808/hls/19/index.m3u8
甘肃卫视,http://110.72.79.123:808/hls/19/index.m3u8
甘肃卫视,http://112.66.142.147:8888/rtp/239.253.64.140:5140
甘肃卫视,http://60.220.167.177:8085/rtp/226.0.2.55:8352
甘肃卫视,http://125.83.127.67:5555/rtp/235.254.198.48:1468
福建卫视,http://110.72.72.90:808/hls/121/index.m3u8
福建卫视,http://110.72.79.123:808/hls/121/index.m3u8
贵州卫视,http://111.225.95.230:8800/hls/43/index.m3u8
贵州卫视,http://60.220.167.177:8085/rtp/226.0.2.43:8256
贵州卫视,http://60.220.167.177:8085/rtp/226.0.2.180:9352
贵州卫视,http://110.72.79.123:808/hls/52/index.m3u8
贵州卫视,http://110.72.72.90:808/hls/52/index.m3u8
贵州卫视,http://112.66.142.147:8888/rtp/239.253.64.197:5140
贵州卫视,http://112.66.142.147:8888/rtp/239.253.64.47:5140
贵州卫视,http://125.83.127.67:5555/rtp/235.254.198.30:1396
贵州卫视,http://111.225.95.144:8800/hls/43/index.m3u8
贵州卫视超,http://125.83.127.67:5555/rtp/235.254.198.185:7980
辽宁卫视,http://111.225.95.144:8800/hls/36/index.m3u8
辽宁卫视,http://110.72.79.123:808/hls/2/index.m3u8
辽宁卫视,http://112.66.142.147:8888/rtp/239.253.64.41:5140
辽宁卫视,http://125.83.127.67:5555/rtp/235.254.198.68:1548
辽宁卫视,http://125.83.127.67:5555/rtp/235.254.198.23:1368
辽宁卫视,http://60.220.167.177:8085/rtp/226.0.2.35:8192
辽宁卫视,http://112.66.142.147:8888/rtp/239.253.64.150:5140
辽宁卫视,http://111.225.95.230:8800/hls/36/index.m3u8
辽宁卫视,http://110.72.72.90:808/hls/2/index.m3u8
辽宁卫视,http://60.220.167.177:8085/rtp/226.0.2.173:9296
陕西卫视,http://112.66.142.147:8888/rtp/239.253.64.37:5140
陕西卫视,http://111.225.95.144:8800/hls/52/index.m3u8
陕西卫视,http://125.83.127.67:5555/rtp/235.254.198.40:1436
陕西卫视,http://111.225.95.230:8800/hls/52/index.m3u8
陕西卫视,http://60.220.167.177:8085/rtp/226.0.2.53:8336
陕西卫视,http://110.72.72.90:808/hls/17/index.m3u8
陕西卫视,http://110.72.79.123:808/hls/17/index.m3u8
青海卫视,http://110.72.79.123:808/hls/3/index.m3u8
青海卫视,http://112.66.142.147:8888/rtp/239.253.64.46:5140
青海卫视,http://111.225.95.230:8800/hls/55/index.m3u8
青海卫视,http://110.72.72.90:808/hls/3/index.m3u8
青海卫视,http://111.225.95.144:8800/hls/55/index.m3u8
青海卫视,http://60.220.167.177:8085/rtp/226.0.2.59:8384
青海卫视,http://125.83.127.67:5555/rtp/235.254.198.43:1448
香港卫视,http://110.72.79.123:808/hls/235577686/index.m3u8
香港卫视,http://110.72.72.90:808/hls/235577686/index.m3u8
黑龙江卫视,http://110.72.79.123:808/hls/43/index.m3u8
黑龙江卫视,http://111.225.95.144:8800/hls/40/index.m3u8
黑龙江卫视,http://111.225.95.230:8800/hls/40/index.m3u8
黑龙江卫视,http://110.72.72.90:808/hls/43/index.m3u8
黑龙江卫视,http://112.66.142.147:8888/rtp/239.253.64.42:5140
黑龙江卫视,http://60.220.167.177:8085/rtp/226.0.2.151:9120
黑龙江卫视,http://60.220.167.177:8085/rtp/226.0.2.48:8296
黑龙江卫视,http://125.83.127.67:5555/rtp/235.254.198.27:1384
黑龙江卫视,http://112.66.142.147:8888/rtp/239.253.64.205:5140
黑龙江卫视超,http://125.83.127.67:5555/rtp/235.254.198.70:1556
上海,#genre#
上海纪实,http://112.66.142.147:8888/rtp/239.253.64.149:5140
上海纪实,http://60.220.167.177:8085/rtp/226.0.2.193:9456
东方财经,http://60.220.167.177:8085/rtp/226.0.2.76:8520
金鹰纪实,http://111.225.95.230:8800/hls/100/index.m3u8
金鹰纪实,http://111.225.95.144:8800/hls/100/index.m3u8
金鹰纪实,http://112.66.142.147:8888/rtp/239.253.64.168:5140
金鹰纪实,http://60.220.167.177:8085/rtp/226.0.2.194:9464
北京,#genre#
中华特产,http://60.220.167.177:8085/rtp/226.0.2.128:8936
北京,http://110.72.72.90:808/hls/1005/index.m3u8
北京,http://110.72.79.123:808/hls/1005/index.m3u8
北京卡酷,http://111.225.95.230:8800/hls/61/index.m3u8
北京卡酷,http://111.225.95.144:8800/hls/61/index.m3u8
北京国际,http://110.72.72.90:808/hls/68/index.m3u8
北京国际,http://110.72.79.123:808/hls/68/index.m3u8
云南,#genre#
云南卫视,http://125.83.127.67:5555/rtp/235.254.198.25:1376
云南卫视,http://112.66.142.147:8888/rtp/239.253.64.147:5140
云南卫视,http://110.72.72.90:808/hls/15/index.m3u8
云南卫视,http://111.225.95.230:8800/hls/38/index.m3u8
云南卫视,http://60.220.167.177:8085/rtp/226.0.2.60:8392
云南卫视,http://111.225.95.144:8800/hls/38/index.m3u8
云南卫视,http://110.72.79.123:808/hls/15/index.m3u8
新疆,#genre#
兵团卫视,http://112.66.142.147:8888/rtp/239.253.64.178:5140
兵团卫视,http://60.220.167.177:8085/rtp/226.0.2.62:8408
新疆卫视,http://111.225.95.230:8800/hls/59/index.m3u8
新疆卫视,http://112.66.142.147:8888/rtp/239.253.64.146:5140
新疆卫视,http://125.83.127.67:5555/rtp/235.254.198.47:1464
新疆卫视,http://111.225.95.144:8800/hls/59/index.m3u8
新疆卫视,http://60.220.167.177:8085/rtp/226.0.2.67:8448
港澳台,#genre#
凤凰中文,http://110.72.72.90:808/hls/234575323/index.m3u8
凤凰中文,http://110.72.79.123:808/hls/234575323/index.m3u8
凤凰资讯,http://110.72.72.90:808/hls/261263452/index.m3u8
凤凰资讯,http://110.72.79.123:808/hls/219429978/index.m3u8
凤凰资讯,http://110.72.79.123:808/hls/261263452/index.m3u8
凤凰资讯,http://110.72.72.90:808/hls/219429978/index.m3u8
测试TVBJ,http://110.72.79.123:808/hls/58/index.m3u8
测试TVBJ,http://110.72.72.90:808/hls/58/index.m3u8
测试TVB剧集/体彩,http://110.72.72.90:808/hls/57/index.m3u8
测试TVB剧集/体彩,http://110.72.79.123:808/hls/57/index.m3u8
香港音乐,http://110.72.79.123:808/hls/229291699/index.m3u8
香港音乐,http://110.72.72.90:808/hls/229291699/index.m3u8
山西,#genre#
古交电视台,http://60.220.167.177:8085/rtp/226.0.2.192:9448
太原1,http://60.220.167.177:8085/rtp/226.0.2.201:9520
太原2,http://60.220.167.177:8085/rtp/226.0.2.202:9528
太原3,http://60.220.167.177:8085/rtp/226.0.2.203:9536
太原4,http://60.220.167.177:8085/rtp/226.0.2.204:9544
太原5,http://60.220.167.177:8085/rtp/226.0.2.205:9552
太原佰乐购,http://60.220.167.177:8085/rtp/226.0.2.215:9632
太原教育,http://60.220.167.177:8085/rtp/226.0.2.206:9560
孝义电视台,http://60.220.167.177:8085/rtp/226.0.2.189:9424
山西影视,http://60.220.167.177:8085/rtp/226.0.2.237:9808
山西影视,http://60.220.167.177:8085/rtp/226.0.2.14:8024
山西文体生活,http://60.220.167.177:8085/rtp/226.0.2.16:8040
山西文体生活,http://60.220.167.177:8085/rtp/226.0.2.190:9432
山西社会与法治,http://60.220.167.177:8085/rtp/226.0.2.15:8032
山西社会与法治,http://60.220.167.177:8085/rtp/226.0.2.238:9816
山西经济与科技,http://60.220.167.177:8085/rtp/226.0.2.236:9800
山西经济与科技,http://60.220.167.177:8085/rtp/226.0.2.13:8016
山西黄河,http://60.220.167.177:8085/rtp/226.0.2.12:8008
山西黄河,http://60.220.167.177:8085/rtp/226.0.2.235:9792
阳曲,http://60.220.167.177:8085/rtp/226.0.2.196:9480
阳泉1新闻综合,http://60.220.167.177:8085/rtp/226.0.2.233:9776
阳泉2科教,http://60.220.167.177:8085/rtp/226.0.2.234:9784
广东,#genre#
嘉佳卡通,http://112.66.142.147:8888/rtp/239.253.64.127:5140
嘉佳卡通,http://125.83.127.67:5555/rtp/235.254.198.110:1716
广东,http://110.72.79.123:808/hls/1002/index.m3u8
广东,http://110.72.72.90:808/hls/1002/index.m3u8
广东体育,http://110.72.79.123:808/hls/13/index.m3u8
广东体育,http://110.72.72.90:808/hls/13/index.m3u8
广东影视,http://110.72.72.90:808/hls/59/index.m3u8
广东影视,http://110.72.79.123:808/hls/59/index.m3u8
文化精品,http://111.225.95.144:8800/hls/81/index.m3u8
文化精品,http://111.225.95.230:8800/hls/81/index.m3u8
深圳,http://110.72.72.90:808/hls/1008/index.m3u8
深圳,http://110.72.79.123:808/hls/1008/index.m3u8
江苏,#genre#
国学,http://112.66.142.147:8888/rtp/239.253.64.222:5140
国学,http://125.83.127.67:5555/rtp/235.254.198.84:1612
国学频道,http://111.225.95.230:8800/hls/77/index.m3u8
国学频道,http://60.220.167.177:8085/rtp/226.0.2.116:8840
国学频道,http://111.225.95.144:8800/hls/77/index.m3u8
江苏,http://110.72.72.90:808/hls/1007/index.m3u8
江苏,http://110.72.79.123:808/hls/1007/index.m3u8
江苏晚会4K,http://125.83.127.67:5555/rtp/235.254.198.147:1866
天津,#genre#
天津,http://110.72.72.90:808/hls/1009/index.m3u8
天津,http://110.72.79.123:808/hls/1009/index.m3u8
山东,#genre#
山东,http://110.72.72.90:808/hls/1011/index.m3u8
山东,http://110.72.79.123:808/hls/1011/index.m3u8
山东教育,http://60.220.167.177:8085/rtp/226.0.2.130:8952
山东教育,http://110.72.79.123:808/hls/36/index.m3u8
山东教育,http://112.66.142.147:8888/rtp/239.253.64.241:5140
山东教育,http://110.72.72.90:808/hls/36/index.m3u8
广西,#genre#
广西,http://110.72.79.123:808/hls/1001/index.m3u8
广西,http://110.72.72.90:808/hls/1001/index.m3u8
广西公共,http://110.72.72.90:808/hls/202/index.m3u8
广西公共,http://110.72.79.123:808/hls/202/index.m3u8
广西影视,http://110.72.79.123:808/hls/201/index.m3u8
广西影视,http://110.72.72.90:808/hls/201/index.m3u8
广西新闻,http://110.72.79.123:808/hls/206/index.m3u8
广西新闻,http://110.72.72.90:808/hls/206/index.m3u8
广西综艺,http://110.72.79.123:808/hls/334/index.m3u8
广西综艺,http://110.72.72.90:808/hls/334/index.m3u8
广西都市,http://110.72.72.90:808/hls/204/index.m3u8
广西都市,http://110.72.79.123:808/hls/204/index.m3u8
湖南,#genre#
快乐垂钓,http://111.225.95.230:8800/hls/85/index.m3u8
快乐垂钓,http://111.225.95.144:8800/hls/85/index.m3u8
快乐垂钓,http://60.220.167.177:8085/rtp/226.0.2.214:9624
湖南,http://110.72.72.90:808/hls/1003/index.m3u8
湖南,http://110.72.79.123:808/hls/1003/index.m3u8
河北,#genre#
河北公共,http://111.225.95.230:8800/hls/22/index.m3u8
河北公共,http://111.225.95.144:8800/hls/22/index.m3u8
河北农民,http://111.225.95.144:8800/hls/23/index.m3u8
河北农民,http://111.225.95.230:8800/hls/23/index.m3u8
河北影视,http://111.225.95.144:8800/hls/20/index.m3u8
河北影视,http://111.225.95.230:8800/hls/20/index.m3u8
河北经济,http://111.225.95.230:8800/hls/18/index.m3u8
河北经济,http://111.225.95.144:8800/hls/18/index.m3u8
河北都市,http://111.225.95.230:8800/hls/19/index.m3u8
河北都市,http://111.225.95.144:8800/hls/19/index.m3u8
河南,#genre#
河南梨园频道,http://61.53.133.120:808/hls/34/index.m3u8
河南梨园频道,http://61.53.133.120:808/hls/33/index.m3u8
河南法制频道,http://61.53.133.120:808/hls/40/index.m3u8
河南法制频道,http://61.53.133.120:808/hls/39/index.m3u8
浙江,#genre#
浙江,http://110.72.79.123:808/hls/1006/index.m3u8
浙江,http://110.72.72.90:808/hls/1006/index.m3u8
浙江卫视,http://112.66.142.147:8888/rtp/239.253.64.28:5140
浙江卫视,http://110.72.72.90:808/hls/34/index.m3u8
浙江卫视,http://60.220.167.177:8085/rtp/226.0.2.144:9064
浙江卫视,http://111.225.95.144:8800/hls/31/index.m3u8
浙江卫视,http://111.225.95.230:8800/hls/31/index.m3u8
浙江卫视,http://125.83.127.67:5555/rtp/235.254.198.18:1348
浙江卫视,http://110.72.79.123:808/hls/34/index.m3u8
浙江卫视,http://60.220.167.177:8085/rtp/226.0.2.36:8200
浙江卫视,http://112.66.142.147:8888/rtp/239.253.64.206:5140
浙江卫视超,http://125.83.127.67:5555/rtp/235.254.198.63:1528
海南,#genre#
海南公共,http://112.66.142.147:8888/rtp/239.253.64.14:5140
海南公共,http://112.66.142.147:8888/rtp/239.253.64.2:5140
海南少儿,http://112.66.142.147:8888/rtp/239.253.64.4:5140
海南少儿,http://112.66.142.147:8888/rtp/239.253.64.124:5140
海南文旅,http://112.66.142.147:8888/rtp/239.253.64.122:5140
海南文旅,http://112.66.142.147:8888/rtp/239.253.64.3:5140
海南新闻,http://112.66.142.147:8888/rtp/239.253.64.121:5140
海南新闻,http://112.66.142.147:8888/rtp/239.253.64.11:5140
海南自贸,http://112.66.142.147:8888/rtp/239.253.64.119:5140
海南自贸,http://112.66.142.147:8888/rtp/239.253.64.1:5140
海南风景欣赏720,http://112.66.142.147:8888/rtp/239.253.64.177:5140
海南风景欣赏720,http://112.66.142.147:8888/rtp/239.253.64.52:5140
湖北,#genre#
湖北,http://110.72.72.90:808/hls/1010/index.m3u8
湖北,http://110.72.79.123:808/hls/1010/index.m3u8
重庆,#genre#
睛彩重庆,http://125.83.127.67:5555/rtp/235.254.196.218:1146
重庆卫视,http://112.66.142.147:8888/rtp/239.253.64.55:5140
重庆卫视,http://125.83.127.67:5555/rtp/235.254.198.34:1412
重庆卫视,http://111.225.95.144:8800/hls/47/index.m3u8
重庆卫视,http://60.220.167.177:8085/rtp/226.0.2.50:8312
重庆卫视,http://125.83.127.67:5555/rtp/235.254.196.249:1268
重庆卫视,http://112.66.142.147:8888/rtp/239.253.64.35:5140
重庆卫视,http://110.72.72.90:808/hls/33/index.m3u8
重庆卫视,http://110.72.79.123:808/hls/33/index.m3u8
重庆卫视,http://60.220.167.177:8085/rtp/226.0.2.174:9304
重庆卫视,http://111.225.95.230:8800/hls/47/index.m3u8
重庆汽摩,http://60.220.167.177:8085/rtp/226.0.2.95:8672
西藏,#genre#
西藏卫视,http://125.83.127.67:5555/rtp/235.254.198.46:1460
西藏卫视,http://112.66.142.147:8888/rtp/239.253.64.143:5140
西藏卫视,http://111.225.95.230:8800/hls/58/index.m3u8
西藏卫视,http://111.225.95.144:8800/hls/58/index.m3u8
西藏卫视,http://60.220.167.177:8085/rtp/226.0.2.66:8440
未分类#genre#
BTV纪实,http://111.225.95.230:8800/hls/70/index.m3u8
BTV纪实,http://111.225.95.144:8800/hls/70/index.m3u8
CCEV中学生,http://111.225.95.230:8800/hls/94/index.m3u8
CCEV中学生,http://111.225.95.144:8800/hls/94/index.m3u8
CQTV公共农村,http://125.83.127.67:5555/rtp/235.254.196.213:1124
CQTV公共农村,http://125.83.127.67:5555/rtp/235.254.198.186:7980
CQTV娱乐,http://125.83.127.67:5555/rtp/235.254.198.187:7980
CQTV娱乐,http://125.83.127.67:5555/rtp/235.254.196.212:1120
CQTV手持电视,http://125.83.127.67:5555/rtp/235.254.196.219:1148
CQTV新闻,http://125.83.127.67:5555/rtp/235.254.196.208:1104
CQTV新闻超,http://125.83.127.67:5555/rtp/235.254.196.199:7980
CQTV汽摩,http://125.83.127.67:5555/rtp/235.254.196.221:1156
CQTV生活,http://125.83.127.67:5555/rtp/235.254.196.216:1136
CQTV移动,http://125.83.127.67:5555/rtp/235.254.196.217:1140
CQTV都市,http://125.83.127.67:5555/rtp/235.254.196.210:1112
CQTV都市,http://125.83.127.67:5555/rtp/235.254.198.181:7980
IPTV3,http://125.83.127.67:5555/rtp/235.254.198.13:1328
IPTV3,http://110.72.79.123:808/hls/2012/index.m3u8
IPTV3,http://110.72.72.90:808/hls/2012/index.m3u8
IPTV3,http://112.66.142.147:8888/rtp/239.253.64.10:5140
IPTV5,http://110.72.72.90:808/hls/2014/index.m3u8
IPTV5,http://112.66.142.147:8888/rtp/239.253.64.125:5140
IPTV5,http://112.66.142.147:8888/rtp/239.253.64.26:5140
IPTV5,http://125.83.127.67:5555/rtp/235.254.198.14:1332
IPTV5,http://110.72.79.123:808/hls/2014/index.m3u8
IPTV6,http://110.72.79.123:808/hls/2015/index.m3u8
IPTV6,http://110.72.72.90:808/hls/2015/index.m3u8
IPTV6,http://125.83.127.67:5555/rtp/235.254.198.15:1336
IPTV8,http://110.72.79.123:808/hls/2017/index.m3u8
IPTV8,http://125.83.127.67:5555/rtp/235.254.198.16:1340
IPTV8,http://110.72.72.90:808/hls/2017/index.m3u8
IPTV8,http://112.66.142.147:8888/rtp/239.253.64.160:5140
IPTV法治,http://112.66.142.147:8888/rtp/239.253.64.213:5140
IPTV法治,http://110.72.72.90:808/hls/1028/index.m3u8
IPTV法治,http://110.72.79.123:808/hls/1028/index.m3u8
IPTV法治,http://125.83.127.67:5555/rtp/235.254.198.120:1756
IPTV热播剧场,http://112.66.142.147:8888/rtp/239.253.64.211:5140
IPTV相声小品,http://125.83.127.67:5555/rtp/235.254.198.118:1748
IPTV相声小品,http://112.66.142.147:8888/rtp/239.253.64.214:5140
IPTV谍战剧场,http://112.66.142.147:8888/rtp/239.253.64.212:5140
IPTV谍战剧场,http://125.83.127.67:5555/rtp/235.254.198.117:1744
IPTV野外,http://110.72.72.90:808/hls/1027/index.m3u8
IPTV野外,http://110.72.79.123:808/hls/1027/index.m3u8
IPTV野外,http://125.83.127.67:5555/rtp/235.254.198.119:1752
IPTV野外,http://112.66.142.147:8888/rtp/239.253.64.215:5140
万宁综合,http://112.66.142.147:8888/rtp/239.253.64.167:5140
三亚1,http://112.66.142.147:8888/rtp/239.253.64.156:5140
三亚1,http://112.66.142.147:8888/rtp/239.253.64.152:5140
三亚1台,http://112.66.142.147:8888/rtp/239.253.64.9:5140
东方,http://110.72.79.123:808/hls/1004/index.m3u8
东方,http://110.72.72.90:808/hls/1004/index.m3u8
东方TV,http://112.66.142.147:8888/rtp/239.253.64.111:5140
东方海外,http://110.72.79.123:808/hls/69/index.m3u8
东方海外,http://110.72.72.90:808/hls/69/index.m3u8
中国天气,http://112.66.142.147:8888/rtp/239.253.64.79:5140
中国天气,http://60.220.167.177:8085/rtp/226.0.2.103:8736
中视购物,http://60.220.167.177:8085/rtp/226.0.2.72:8488
临高,http://112.66.142.147:8888/rtp/239.253.64.155:5140
乐东TV,http://112.66.142.147:8888/rtp/239.253.64.166:5140
乐游,http://60.220.167.177:8085/rtp/226.0.2.77:8528
九屏测试,http://60.220.167.177:8085/rtp/226.0.2.197:9488
书画频道,http://60.220.167.177:8085/rtp/226.0.2.102:8728
五指山TV,http://112.66.142.147:8888/rtp/239.253.64.69:5140
优优宝贝,http://60.220.167.177:8085/rtp/226.0.2.119:8864
保亭TV,http://112.66.142.147:8888/rtp/239.253.64.159:5140
儋州TV,http://112.66.142.147:8888/rtp/239.253.64.107:5140
先锋乒羽,http://60.220.167.177:8085/rtp/226.0.2.121:8880
光影,http://125.83.127.67:5555/rtp/235.254.198.91:1640
党建频道,http://60.220.167.177:8085/rtp/226.0.2.184:9384
公共频道,http://61.53.133.120:808/hls/29/index.m3u8
公共频道,http://61.53.133.120:808/hls/30/index.m3u8
军事,http://112.66.142.147:8888/rtp/239.253.64.229:5140
军事,http://125.83.127.67:5555/rtp/235.254.198.83:1608
军旅剧场,http://125.83.127.67:5555/rtp/235.254.198.75:1576
军旅剧场,http://112.66.142.147:8888/rtp/239.253.64.228:5140
动作影院,http://125.83.127.67:5555/rtp/235.254.198.99:1672
动作影院,http://112.66.142.147:8888/rtp/239.253.64.220:5140
古装剧场,http://125.83.127.67:5555/rtp/235.254.198.76:1580
古装剧场,http://112.66.142.147:8888/rtp/239.253.64.221:5140
台球,http://125.83.127.67:5555/rtp/235.254.198.92:1644
台球,http://112.66.142.147:8888/rtp/239.253.64.164:5140
哈哈炫动,http://60.220.167.177:8085/rtp/226.0.2.44:8264
喜剧影院,http://125.83.127.67:5555/rtp/235.254.198.98:1668
喜剧影院,http://112.66.142.147:8888/rtp/239.253.64.233:5140
四海钓鱼,http://60.220.167.177:8085/rtp/226.0.2.123:8896
国防军事,http://111.225.95.144:8800/hls/72/index.m3u8
国防军事,http://111.225.95.230:8800/hls/72/index.m3u8
地方,#genre#
地理,http://125.83.127.67:5555/rtp/235.254.198.78:1588
地理,http://112.66.142.147:8888/rtp/239.253.64.219:5140
城市剧场,http://125.83.127.67:5555/rtp/235.254.198.74:1572
城市剧场,http://112.66.142.147:8888/rtp/239.253.64.218:5140
墨宝,http://125.83.127.67:5555/rtp/235.254.198.90:1636
墨宝,http://112.66.142.147:8888/rtp/239.253.64.158:5140
大同教育,http://60.220.167.177:8085/rtp/226.0.2.232:9772
天下收藏,http://60.220.167.177:8085/rtp/226.0.2.124:8904
天翼4K测试,http://112.66.142.147:8888/rtp/239.253.64.73:5140
央广购物,http://60.220.167.177:8085/rtp/226.0.2.230:9752
好享购物,http://60.220.167.177:8085/rtp/226.0.2.125:8912
好学生,http://125.83.127.67:5555/rtp/235.254.198.88:1628
好学生,http://112.66.142.147:8888/rtp/239.253.64.223:5140
定安TV,http://112.66.142.147:8888/rtp/239.253.64.110:5140
家家购物,http://125.83.127.67:5555/rtp/235.254.198.177:7980
家庭影院,http://112.66.142.147:8888/rtp/239.253.64.225:5140
家庭影院,http://125.83.127.67:5555/rtp/235.254.198.100:1676
家庭理财,http://60.220.167.177:8085/rtp/226.0.2.129:8944
屯昌TV,http://112.66.142.147:8888/rtp/239.253.64.117:5140
平南综合频道,http://110.72.79.123:808/hls/6/index.m3u8
平南综合频道,http://110.72.72.90:808/hls/6/index.m3u8
广告宣传,http://110.72.72.90:808/hls/10/index.m3u8
广告宣传,http://110.72.79.123:808/hls/10/index.m3u8
开县本地电视1,http://125.83.127.67:5555/rtp/235.254.198.145:1870
